Motif	Factor	Evidence	Curated
M05144_2.00	GG14495	SELEX	N
M05144_2.00	GA16684	SELEX	N
M05144_2.00	GJ17771	SELEX	N
M05144_2.00	GF16143	SELEX	N
M05144_2.00	GA10433	SELEX	N
M05144_2.00	GK14259	SELEX	N
M05144_2.00	GH18718	SELEX	N
M05144_2.00	GL23326	SELEX	N
M05144_2.00	GI15570	SELEX	N
M05144_2.00	GH20500	SELEX	N
M05144_2.00	GM25340	SELEX	N
M05144_2.00	GF19455	SELEX	N
M05144_2.00	GJ17996	SELEX	N
M05144_2.00	GH22006	SELEX	N
M05144_2.00	GE23858	SELEX	N
M05144_2.00	GH18559	SELEX	N
M05144_2.00	GJ24670	SELEX	N
M05144_2.00	GJ22550	SELEX	N
M05144_2.00	GD20470	SELEX	N
M05144_2.00	GG20068	SELEX	N
M05144_2.00	GK21480	SELEX	N
M05144_2.00	GA13956	SELEX	N
M05144_2.00	GL25169	SELEX	N
M05144_2.00	GD25243	SELEX	N
M05144_2.00	GG19116	SELEX	N
M05144_2.00	GM15295	SELEX	N
M05144_2.00	GA17785	SELEX	N
M05144_2.00	GF15246	SELEX	N
M05144_2.00	GK22485	SELEX	N
M05144_2.00	GF14108	SELEX	N
M05144_2.00	GM16755	SELEX	N
M05144_2.00	GD19974	SELEX	N
M05144_2.00	GM15584	SELEX	N
M05144_2.00	GJ23303	SELEX	N
M05144_2.00	GM15769	SELEX	N
M05144_2.00	GL22046	SELEX	N
M05144_2.00	GE11607	SELEX	N
M05144_2.00	GM15768	SELEX	N
M05144_2.00	GK23788	SELEX	N
M05144_2.00	GD19977	SELEX	N
M05144_2.00	GM13509	SELEX	N
M05144_2.00	GG12166	SELEX	N
M05144_2.00	GK10184	SELEX	N
M05144_2.00	GE17019	SELEX	N
M05144_2.00	GI10819	SELEX	N
M05144_2.00	GK15860	SELEX	N
M05144_2.00	GG23425	SELEX	N
M05144_2.00	GE17683	SELEX	N
M05144_2.00	GH18566	SELEX	N
M05144_2.00	GL21773	SELEX	N
M05144_2.00	GK22387	SELEX	N
M05144_2.00	GK22074	SELEX	N
M05144_2.00	GL10922	SELEX	N
M05144_2.00	GH18901	SELEX	N
M05144_2.00	GJ18853	SELEX	N
M05144_2.00	GE21647	SELEX	N
M05144_2.00	GI21624	SELEX	N
M05144_2.00	GH24051	SELEX	N
M05144_2.00	GF11297	SELEX	N
M05144_2.00	GI22735	SELEX	N
M05144_2.00	en	SELEX	N
M05144_2.00	GH20573	SELEX	N
M05144_2.00	GJ14418	SELEX	N
M05144_2.00	GL11298	SELEX	N
M05144_2.00	GK13741	SELEX	N
M05144_2.00	GG22815	SELEX	N
M05144_2.00	GI17237	SELEX	N
M05144_2.00	GH19481	SELEX	N
M05144_2.00	GE24022	SELEX	N
M05144_2.00	GF15026	SELEX	N
M05144_2.00	GK22873	SELEX	N
M05144_2.00	GG17730	SELEX	N
M05144_2.00	GA23014	SELEX	N
M05144_2.00	GG22067	SELEX	N
M05144_2.00	ap	SELEX	N
M05144_2.00	GF19125	SELEX	N
M05144_2.00	GF15212	SELEX	N
M05144_2.00	GL17416	SELEX	N
M05144_2.00	GH20193	SELEX	N
M05144_2.00	GF16416	SELEX	N
M05144_2.00	GK23335	SELEX	N
M05144_2.00	GM24141	SELEX	N
M05144_2.00	GH11236	SELEX	N
M05144_2.00	GI24523	SELEX	N
M05144_2.00	GJ18251	SELEX	N
M05144_2.00	GM16501	SELEX	N
M05144_2.00	GF16415	SELEX	N
M05144_2.00	GD14373	SELEX	N
M05144_2.00	GA28280	SELEX	N
M05144_2.00	GA15474	SELEX	N
M05144_2.00	GL24421	SELEX	N
M05144_2.00	GD25001	SELEX	N
M05144_2.00	GH16074	SELEX	N
M05145_2.00	GK23335	SELEX	N
M05145_2.00	GF15246	SELEX	N
M05145_2.00	GJ17788	SELEX	N
M05145_2.00	GH21390	SELEX	N
M05145_2.00	eve	SELEX	N
M05145_2.00	eve	SELEX	N
M05145_2.00	GK22387	SELEX	N
M05145_2.00	pb	SELEX	N
M05145_2.00	GJ18584	SELEX	N
M05145_2.00	GH22006	SELEX	N
M05145_2.00	GF14108	SELEX	N
M05145_2.00	GM10524	SELEX	N
M05145_2.00	GD20427	SELEX	N
M05145_2.00	GJ18853	SELEX	N
M05145_2.00	GI24523	SELEX	N
M05145_2.00	GD25001	SELEX	N
M05145_2.00	GG22815	SELEX	N
M05145_2.00	GE17381	SELEX	N
M05145_2.00	GA15009	SELEX	N
M05145_2.00	GE21647	SELEX	N
M05145_2.00	GA15116	SELEX	N
M05145_2.00	GH24786	SELEX	N
M05145_2.00	GG17730	SELEX	N
M05145_2.00	GM24515	SELEX	N
M05145_2.00	GD11901	SELEX	N
M05145_2.00	GD21441	SELEX	N
M05145_2.00	GL27262	SELEX	N
M05145_2.00	GL13135	SELEX	N
M05145_2.00	GI13145	SELEX	N
M05145_2.00	GM15498	SELEX	N
M05145_2.00	GF20486	SELEX	N
M05145_2.00	GJ17771	SELEX	N
M05145_2.00	GH13609	SELEX	N
M05145_2.00	GF13323	SELEX	N
M05145_2.00	GM15584	SELEX	N
M05145_2.00	GE16769	SELEX	N
M05145_2.00	GE11607	SELEX	N
M05145_2.00	GM15769	SELEX	N
M05145_2.00	GA10023	SELEX	N
M05145_2.00	GH19750	SELEX	N
M05145_2.00	GD19533	SELEX	N
M05145_2.00	GL13041	SELEX	N
M05145_2.00	GI10044	SELEX	N
M05145_2.00	GJ15837	SELEX	N
M05145_2.00	GJ14677	SELEX	N
M05145_2.00	GK22225	SELEX	N
M05145_2.00	GG10235	SELEX	N
M05145_2.00	GE25839	SELEX	N
M05145_2.00	GG10258	SELEX	N
M05145_2.00	GA15560	SELEX	N
M05145_2.00	GL14778	SELEX	N
M05145_2.00	GH22054	SELEX	N
M05145_2.00	GJ19274	SELEX	N
M05145_2.00	GG22770	SELEX	N
M05145_2.00	GM22025	SELEX	N
M05145_2.00	zen	SELEX	N
M05145_2.00	GI21809	SELEX	N
M05145_2.00	GL17417	SELEX	N
M05145_2.00	GK11900	SELEX	N
M05145_2.00	GF13843	SELEX	N
M05145_2.00	GE17019	SELEX	N
M05145_2.00	GH17404	SELEX	N
M05145_2.00	eve	SELEX	N
M05145_2.00	GD23020	SELEX	N
M05145_2.00	GA10433	SELEX	N
M05145_2.00	GM24141	SELEX	N
M05145_2.00	GF17803	SELEX	N
M05145_2.00	GA17785	SELEX	N
M05145_2.00	GK22485	SELEX	N
M05145_2.00	GH18901	SELEX	N
M05145_2.00	GL17416	SELEX	N
M05145_2.00	GH13044	SELEX	N
M05145_2.00	GL25620	SELEX	N
M05145_2.00	GI15964	SELEX	N
M05145_2.00	GH14983	SELEX	N
M05145_2.00	GM16501	SELEX	N
M05145_2.00	GF15212	SELEX	N
M05145_2.00	GA15474	SELEX	N
M05145_2.00	GM10529	SELEX	N
M05145_2.00	GI21624	SELEX	N
M05145_2.00	GI22735	SELEX	N
M05145_2.00	en	SELEX	N
M05145_2.00	GK13741	SELEX	N
M05145_2.00	GG14457	SELEX	N
M05145_2.00	GD25243	SELEX	N
M05145_2.00	GD20470	SELEX	N
M05145_2.00	GJ22550	SELEX	N
M05145_2.00	GF12736	SELEX	N
M05145_2.00	GK12060	SELEX	N
M05145_2.00	GL18872	SELEX	N
M05145_2.00	GI24715	SELEX	N
M05145_2.00	GH24457	SELEX	N
M05145_2.00	GM21295	SELEX	N
M05145_2.00	GH24903	SELEX	N
M05145_2.00	eve	SELEX	N
M05145_2.00	GJ23303	SELEX	N
M05145_2.00	GF16103	SELEX	N
M05145_2.00	GM15768	SELEX	N
M05145_2.00	GK22074	SELEX	N
M05145_2.00	GH18566	SELEX	N
M05145_2.00	GG23425	SELEX	N
M05145_2.00	GL24020	SELEX	N
M05145_2.00	GJ22545	SELEX	N
M05145_2.00	GD19974	SELEX	N
M05145_2.00	GF19455	SELEX	N
M05145_2.00	GE23858	SELEX	N
M05145_2.00	GK23788	SELEX	N
M05145_2.00	GE24022	SELEX	N
M05145_2.00	GH19481	SELEX	N
M05145_2.00	GA23014	SELEX	N
M05145_2.00	GJ22569	SELEX	N
M05145_2.00	GG10269	SELEX	N
M05145_2.00	GE25832	SELEX	N
M05145_2.00	GL23326	SELEX	N
M05145_2.00	GE11517	SELEX	N
M05145_2.00	eve	SELEX	N
M05145_2.00	GI23117	SELEX	N
M05145_2.00	GD21780	SELEX	N
M05145_2.00	GH19479	SELEX	N
M05145_2.00	GD15668	SELEX	N
M05145_2.00	GK12250	SELEX	N
M05145_2.00	GE24883	SELEX	N
M05145_2.00	GD19895	SELEX	N
M05145_2.00	GG20207	SELEX	N
M05145_2.00	GA18771	SELEX	N
M05145_2.00	GH13706	SELEX	N
M05145_2.00	GD11523	SELEX	N
M05145_2.00	GA10896	SELEX	N
M05145_2.00	GM23634	SELEX	N
M05145_2.00	GG22644	SELEX	N
M05145_2.00	GA22090	SELEX	N
M05145_2.00	apterous	SELEX	N
M05145_2.00	GK10826	SELEX	N
M05145_2.00	GL19887	SELEX	N
M05145_2.00	GK12153	SELEX	N
M05145_2.00	GF18562	SELEX	N
M05145_2.00	GE12367	SELEX	N
M05145_2.00	GJ23937	SELEX	N
M05145_2.00	ap	SELEX	N
M05145_2.00	GF17797	SELEX	N
M05145_2.00	GF23802	SELEX	N
M05145_2.00	GI16386	SELEX	N
M05145_2.00	GH16676	SELEX	N
M05145_2.00	GK22873	SELEX	N
M05145_2.00	GF15026	SELEX	N
M05145_2.00	GI19710	SELEX	N
M05145_2.00	GL25910	SELEX	N
M05145_2.00	GK10829	SELEX	N
M05145_2.00	GE12629	SELEX	N
M05145_2.00	GM15242	SELEX	N
M05145_2.00	GI24717	SELEX	N
M05145_2.00	GE26304	SELEX	N
M05145_2.00	GG14462	SELEX	N
M05145_2.00	GE19990	SELEX	N
M05145_2.00	GM10159	SELEX	N
M05145_2.00	GF20646	SELEX	N
M05145_2.00	GK21675	SELEX	N
M05145_2.00	GA23649	SELEX	N
M05145_2.00	GE12148	SELEX	N
M05145_2.00	GA22961	SELEX	N
M05145_2.00	GF12737	SELEX	N
M05145_2.00	GJ23929	SELEX	N
M05145_2.00	GL18665	SELEX	N
M05145_2.00	GI23760	SELEX	N
M05145_2.00	GL12006	SELEX	N
M05145_2.00	GG17017	SELEX	N
M05145_2.00	GI22889	SELEX	N
M05145_2.00	GL14568	SELEX	N
M05145_2.00	GA12277	SELEX	N
M05145_2.00	GK22391	SELEX	N
M05145_2.00	GL18888	SELEX	N
M05145_2.00	GI23866	SELEX	N
M05145_2.00	GG10180	SELEX	N
M05145_2.00	GK17836	SELEX	N
M05145_2.00	GI21136	SELEX	N
M05145_2.00	GG20822	SELEX	N
M05145_2.00	GF17798	SELEX	N
M05145_2.00	GL13677	SELEX	N
M05145_2.00	GD14043	SELEX	N
M05145_2.00	GH20573	SELEX	N
M05145_2.00	GI18568	SELEX	N
M05145_2.00	GF11297	SELEX	N
M05145_2.00	GJ23932	SELEX	N
M05145_2.00	GG20068	SELEX	N
M05145_2.00	GI18190	SELEX	N
M05145_2.00	GM15295	SELEX	N
M05145_2.00	GD15666	SELEX	N
M05145_2.00	GL13779	SELEX	N
M05145_2.00	GA19667	SELEX	N
M05145_2.00	GJ16592	SELEX	N
M05145_2.00	GH24785	SELEX	N
M05145_2.00	OdsH	SELEX	N
M05145_2.00	GH14408	SELEX	N
M05145_2.00	lab	SELEX	N
M05145_2.00	GG23010	SELEX	N
M05145_2.00	GK22678	SELEX	N
M05145_2.00	GH19875	SELEX	N
M05145_2.00	GD12586	SELEX	N
M05145_2.00	GD21734	SELEX	N
M05145_2.00	GE19443	SELEX	N
M05145_2.00	GA10505	SELEX	N
M05145_2.00	GM15784	SELEX	N
M05145_2.00	GH24130	SELEX	N
M05145_2.00	GM25007	SELEX	N
M05145_2.00	GJ18855	SELEX	N
M05145_2.00	GD25082	SELEX	N
M05145_2.00	GE16946	SELEX	N
M05145_2.00	GG20821	SELEX	N
M05145_2.00	GD25245	SELEX	N
M05145_2.00	GK17410	SELEX	N
M05145_2.00	GE25834	SELEX	N
M05145_2.00	GI13996	SELEX	N
M05145_2.00	GH13485	SELEX	N
M05145_2.00	GD23036	SELEX	N
M05145_2.00	GG21357	SELEX	N
M05145_2.00	GD11547	SELEX	N
M05145_2.00	GF10750	SELEX	N
M05145_2.00	GL24224	SELEX	N
M05145_2.00	GL18045	SELEX	N
M05145_2.00	GE12123	SELEX	N
M05145_2.00	GI24719	SELEX	N
M05145_2.00	GM10527	SELEX	N
M05145_2.00	Scr	SELEX	N
M05145_2.00	GI19612	SELEX	N
M05145_2.00	GH19876	SELEX	N
M05145_2.00	GF15475	SELEX	N
M05145_2.00	GL11415	SELEX	N
M05145_2.00	GI15962	SELEX	N
M05145_2.00	GL23122	SELEX	N
M05145_2.00	GM10429	SELEX	N
M05145_2.00	GM15291	SELEX	N
M05145_2.00	GG18050	SELEX	N
M05145_2.00	GM10530	SELEX	N
M05145_2.00	GK24239	SELEX	N
M05145_2.00	GE26456	SELEX	N
M05145_2.00	en	SELEX	N
M05145_2.00	GE26064	SELEX	N
M05145_2.00	GK10326	SELEX	N
M05145_2.00	GE24407	SELEX	N
M05145_2.00	GI14686	SELEX	N
M05145_2.00	GJ20363	SELEX	N
M05145_2.00	GF19454	SELEX	N
M05145_2.00	GD19222	SELEX	N
M05145_2.00	GM10536	SELEX	N
M05145_2.00	GL21773	SELEX	N
M05145_2.00	GE24972	SELEX	N
M05145_2.00	GK25107	SELEX	N
M05145_2.00	GG22067	SELEX	N
M05145_2.00	GL11298	SELEX	N
M05145_2.00	GI19766	SELEX	N
M05145_2.00	GL10677	SELEX	N
M05145_2.00	GM21108	SELEX	N
M05145_2.00	GM21172	SELEX	N
M05145_2.00	GK18982	SELEX	N
M05145_2.00	GI20020	SELEX	N
M05145_2.00	GI17237	SELEX	N
M05145_2.00	GE25740	SELEX	N
M05145_2.00	GD19218	SELEX	N
M05145_2.00	GJ18251	SELEX	N
M05145_2.00	GA14690	SELEX	N
M05145_2.00	GL19888	SELEX	N
M05145_2.00	GJ13893	SELEX	N
M05145_2.00	GF17487	SELEX	N
M05145_2.00	GE25827	SELEX	N
M05145_2.00	GE17683	SELEX	N
M05145_2.00	GH20430	SELEX	N
M05145_2.00	GH18559	SELEX	N
M05145_2.00	GG11670	SELEX	N
M05145_2.00	GL17060	SELEX	N
M05145_2.00	GE13516	SELEX	N
M05145_2.00	ap	SELEX	N
M05145_2.00	GD19522	SELEX	N
M05145_2.00	GK15860	SELEX	N
M05145_2.00	GM11904	SELEX	N
M05145_2.00	GE25529	SELEX	N
M05145_2.00	GM11573	SELEX	N
M05145_2.00	GJ11617	SELEX	N
M05145_2.00	GF17792	SELEX	N
M05145_2.00	GF23077	SELEX	N
M05145_2.00	GM25858	SELEX	N
M05145_2.00	GG22042	SELEX	N
M05145_2.00	GA27150	SELEX	N
M05145_2.00	GM21128	SELEX	N
M05145_2.00	GH23539	SELEX	N
M05145_2.00	GJ20457	SELEX	N
M05145_2.00	GL22053	SELEX	N
M05145_2.00	GK14259	SELEX	N
M05145_2.00	GA19478	SELEX	N
M05145_2.00	GF12393	SELEX	N
M05145_2.00	GK25621	SELEX	N
M05145_2.00	GK10831	SELEX	N
M05145_2.00	GA17327	SELEX	N
M05145_2.00	GM25901	SELEX	N
M05145_2.00	GE25524	SELEX	N
M05145_2.00	GG21652	SELEX	N
M05145_2.00	unpg	SELEX	N
M05145_2.00	otp	SELEX	N
M05145_2.00	GG10324	SELEX	N
M05145_2.00	GM11004	SELEX	N
M05145_2.00	GM12794	SELEX	N
M05145_2.00	GE25830	SELEX	N
M05145_2.00	GM13509	SELEX	N
M05145_2.00	GK25622	SELEX	N
M05145_2.00	GA30153	SELEX	N
M05145_2.00	GD19518	SELEX	N
M05145_2.00	GE14447	SELEX	N
M05145_2.00	GH20500	SELEX	N
M05145_2.00	GH18130	SELEX	N
M05145_2.00	GH17865	SELEX	N
M05145_2.00	GL21131	SELEX	N
M05145_2.00	GH11220	SELEX	N
M05145_2.00	GD18444	SELEX	N
M05145_2.00	GJ24670	SELEX	N
M05145_2.00	GG12502	SELEX	N
M05145_2.00	GI19827	SELEX	N
M05145_2.00	GG19028	SELEX	N
M05145_2.00	GK25513	SELEX	N
M05145_2.00	GI19825	SELEX	N
M05145_2.00	GF21379	SELEX	N
M05145_2.00	GI11362	SELEX	N
M05145_2.00	GM16755	SELEX	N
M05145_2.00	GK21480	SELEX	N
M05145_2.00	GA19529	SELEX	N
M05145_2.00	GG12166	SELEX	N
M05145_2.00	GE17664	SELEX	N
M05145_2.00	GG19114	SELEX	N
M05145_2.00	GE11155	SELEX	N
M05145_2.00	GL16768	SELEX	N
M05145_2.00	GJ22013	SELEX	N
M05145_2.00	GF12559	SELEX	N
M05145_2.00	GK10836	SELEX	N
M05145_2.00	GI14688	SELEX	N
M05145_2.00	GI20286	SELEX	N
M05145_2.00	GF16143	SELEX	N
M05145_2.00	GL22044	SELEX	N
M05145_2.00	GH18043	SELEX	N
M05145_2.00	GD10643	SELEX	N
M05145_2.00	GG19116	SELEX	N
M05145_2.00	GE10608	SELEX	N
M05145_2.00	GF16414	SELEX	N
M05145_2.00	lab	SELEX	N
M05145_2.00	GA16115	SELEX	N
M05145_2.00	GI24764	SELEX	N
M05145_2.00	GA17570	SELEX	N
M05145_2.00	GI15515	SELEX	N
M05145_2.00	GK19952	SELEX	N
M05145_2.00	GI10522	SELEX	N
M05145_2.00	GL16944	SELEX	N
M05145_2.00	GM13506	SELEX	N
M05145_2.00	GM13524	SELEX	N
M05145_2.00	GE25478	SELEX	N
M05145_2.00	GG24714	SELEX	N
M05145_2.00	GM17030	SELEX	N
M05145_2.00	GL21794	SELEX	N
M05145_2.00	GD18113	SELEX	N
M05145_2.00	GF23351	SELEX	N
M05145_2.00	GG23943	SELEX	N
M05145_2.00	GI18136	SELEX	N
M05145_2.00	GE17435	SELEX	N
M05145_2.00	GA21136	SELEX	N
M05145_2.00	GF23072	SELEX	N
M05145_2.00	GH11236	SELEX	N
M05145_2.00	GA28280	SELEX	N
M05145_2.00	GJ24173	SELEX	N
M05145_2.00	GI24800	SELEX	N
M05145_2.00	GL16839	SELEX	N
M05145_2.00	GJ17996	SELEX	N
M05145_2.00	GE13763	SELEX	N
M05145_2.00	en	SELEX	N
M05145_2.00	GE12672	SELEX	N
M05145_2.00	GH20193	SELEX	N
M05145_2.00	GK11783	SELEX	N
M05145_2.00	GA10035	SELEX	N
M05145_2.00	GL22040	SELEX	N
M05145_2.00	GA28287	SELEX	N
M05145_2.00	GG19873	SELEX	N
M05145_2.00	GM16987	SELEX	N
M05145_2.00	GD19525	SELEX	N
M05145_2.00	GJ14312	SELEX	N
M05145_2.00	GL22046	SELEX	N
M05145_2.00	GL10922	SELEX	N
M05145_2.00	GI21047	SELEX	N
M05145_2.00	GH23656	SELEX	N
M05145_2.00	GG19984	SELEX	N
M05145_2.00	GE17661	SELEX	N
M05145_2.00	GF11812	SELEX	N
M05145_2.00	GJ17468	SELEX	N
M05145_2.00	GG24732	SELEX	N
M05145_2.00	GH23067	SELEX	N
M05145_2.00	GD19524	SELEX	N
M05145_2.00	GJ24446	SELEX	N
M05145_2.00	eve	SELEX	N
M05145_2.00	GL22041	SELEX	N
M05145_2.00	GK12253	SELEX	N
M05145_2.00	GM16736	SELEX	N
M05145_2.00	GF18902	SELEX	N
M05145_2.00	GJ24443	SELEX	N
M05145_2.00	GG21608	SELEX	N
M05145_2.00	GH19484	SELEX	N
M05145_2.00	GK15218	SELEX	N
M05145_2.00	GH19490	SELEX	N
M05145_2.00	GF17795	SELEX	N
M05145_2.00	GA10822	SELEX	N
M05145_2.00	GM10914	SELEX	N
M05145_2.00	GH20363	SELEX	N
M05145_2.00	GI20720	SELEX	N
M05145_2.00	zen	SELEX	N
M05145_2.00	GF17790	SELEX	N
M05145_2.00	en	SELEX	N
M05145_2.00	GG19131	SELEX	N
M05145_2.00	GJ21278	SELEX	N
M05145_2.00	GD19430	SELEX	N
M05145_2.00	GJ20984	SELEX	N
M05145_2.00	GA10340	SELEX	N
M05145_2.00	GI24721	SELEX	N
M05145_2.00	GF12058	SELEX	N
M05145_2.00	GK24418	SELEX	N
M05145_2.00	GI20035	SELEX	N
M05145_2.00	GG13695	SELEX	N
M05145_2.00	GF12182	SELEX	N
M05145_2.00	GL11409	SELEX	N
M05145_2.00	ap	SELEX	N
M05145_2.00	GL16779	SELEX	N
M05145_2.00	GJ10606	SELEX	N
M05145_2.00	GK19953	SELEX	N
M05145_2.00	GI24758	SELEX	N
M05145_2.00	GI24810	SELEX	N
M05145_2.00	GF18604	SELEX	N
M05145_2.00	GK20585	SELEX	N
M05145_2.00	GJ24455	SELEX	N
M05145_2.00	Dfd	SELEX	N
M05145_2.00	GH11036	SELEX	N
M05145_2.00	GI16434	SELEX	N
M05145_2.00	GE19264	SELEX	N
M05145_2.00	GG13676	SELEX	N
M05145_2.00	GE13762	SELEX	N
M05145_2.00	GG24664	SELEX	N
M05145_2.00	GJ16596	SELEX	N
M05145_2.00	GI24795	SELEX	N
M05145_2.00	GK19597	SELEX	N
M05145_2.00	GA30058	SELEX	N
M05145_2.00	GF19173	SELEX	N
M05145_2.00	GD10802	SELEX	N
M05145_2.00	GL21181	SELEX	N
M05145_2.00	GH19477	SELEX	N
M05145_2.00	ro	SELEX	N
M05145_2.00	GJ16761	SELEX	N
M05145_2.00	GD10352	SELEX	N
M05145_2.00	GD18937	SELEX	N
M05145_2.00	GA20934	SELEX	N
M05146_2.00	GE17435	SELEX	N
M05146_2.00	GJ20363	SELEX	N
M05146_2.00	GD21441	SELEX	N
M05146_2.00	GF20646	SELEX	N
M05146_2.00	GA10822	SELEX	N
M05146_2.00	GE17661	SELEX	N
M05146_2.00	en	SELEX	N
M05146_2.00	GD19974	SELEX	N
M05146_2.00	GA21136	SELEX	N
M05146_2.00	GD20470	SELEX	N
M05146_2.00	GE12629	SELEX	N
M05146_2.00	GI19710	SELEX	N
M05146_2.00	GG20822	SELEX	N
M05146_2.00	GD12586	SELEX	N
M05146_2.00	GL11409	SELEX	N
M05146_2.00	GJ24173	SELEX	N
M05146_2.00	GM15584	SELEX	N
M05146_2.00	GG22644	SELEX	N
M05146_2.00	GJ16592	SELEX	N
M05146_2.00	GA10433	SELEX	N
M05146_2.00	GD11523	SELEX	N
M05146_2.00	GA28287	SELEX	N
M05146_2.00	ap	SELEX	N
M05146_2.00	GF19455	SELEX	N
M05146_2.00	GH24130	SELEX	N
M05146_2.00	GF23072	SELEX	N
M05146_2.00	GI18190	SELEX	N
M05146_2.00	GJ17996	SELEX	N
M05146_2.00	GD15666	SELEX	N
M05146_2.00	GF15475	SELEX	N
M05146_2.00	GA17327	SELEX	N
M05146_2.00	GE11155	SELEX	N
M05146_2.00	GG20821	SELEX	N
M05146_2.00	GA20934	SELEX	N
M05146_2.00	GE26456	SELEX	N
M05146_2.00	GJ22013	SELEX	N
M05146_2.00	GA16115	SELEX	N
M05146_2.00	GI24764	SELEX	N
M05146_2.00	GE19264	SELEX	N
M05146_2.00	GA12277	SELEX	N
M05146_2.00	GJ17788	SELEX	N
M05146_2.00	GD10643	SELEX	N
M05146_2.00	GK23335	SELEX	N
M05146_2.00	GM25007	SELEX	N
M05146_2.00	GE19990	SELEX	N
M05146_2.00	GG14462	SELEX	N
M05146_2.00	GH24457	SELEX	N
M05146_2.00	GI24758	SELEX	N
M05146_2.00	GM11573	SELEX	N
M05146_2.00	GF16143	SELEX	N
M05146_2.00	GK10836	SELEX	N
M05146_2.00	GF19173	SELEX	N
M05146_2.00	GI14688	SELEX	N
M05146_2.00	GL10922	SELEX	N
M05146_2.00	GE17664	SELEX	N
M05146_2.00	GD25082	SELEX	N
M05146_2.00	GD11547	SELEX	N
M05146_2.00	GH23067	SELEX	N
M05146_2.00	GI10522	SELEX	N
M05146_2.00	GG12502	SELEX	N
M05146_2.00	GJ24670	SELEX	N
M05146_2.00	GA10035	SELEX	N
M05146_2.00	GG21357	SELEX	N
M05146_2.00	GG20068	SELEX	N
M05146_2.00	eve	SELEX	N
M05146_2.00	GE25834	SELEX	N
M05146_2.00	GK22391	SELEX	N
M05146_2.00	GK25513	SELEX	N
M05146_2.00	GG13695	SELEX	N
M05146_2.00	GD23020	SELEX	N
M05146_2.00	GF21379	SELEX	N
M05146_2.00	GJ22550	SELEX	N
M05146_2.00	GJ23932	SELEX	N
M05146_2.00	GD15668	SELEX	N
M05146_2.00	GA19529	SELEX	N
M05146_2.00	GG19131	SELEX	N
M05146_2.00	GI11362	SELEX	N
M05146_2.00	GF11297	SELEX	N
M05146_2.00	GH13485	SELEX	N
M05146_2.00	GH20573	SELEX	N
M05146_2.00	GK21480	SELEX	N
M05146_2.00	GD25245	SELEX	N
M05146_2.00	GI18136	SELEX	N
M05146_2.00	GL16944	SELEX	N
M05146_2.00	GD18113	SELEX	N
M05146_2.00	GG10180	SELEX	N
M05146_2.00	ro	SELEX	N
M05146_2.00	GF12182	SELEX	N
M05146_2.00	GE14447	SELEX	N
M05146_2.00	GK10326	SELEX	N
M05146_2.00	GA30153	SELEX	N
M05146_2.00	GE12123	SELEX	N
M05146_2.00	GL18045	SELEX	N
M05146_2.00	GK25622	SELEX	N
M05146_2.00	GA10896	SELEX	N
M05146_2.00	GF18902	SELEX	N
M05146_2.00	GG10235	SELEX	N
M05146_2.00	GI14686	SELEX	N
M05146_2.00	GH18566	SELEX	N
M05146_2.00	GI16386	SELEX	N
M05146_2.00	GK12060	SELEX	N
M05146_2.00	GI22889	SELEX	N
M05146_2.00	GH13044	SELEX	N
M05146_2.00	GM11004	SELEX	N
M05146_2.00	GJ17468	SELEX	N
M05146_2.00	GG18050	SELEX	N
M05146_2.00	GJ11617	SELEX	N
M05146_2.00	GK22074	SELEX	N
M05146_2.00	GH24903	SELEX	N
M05146_2.00	GD19222	SELEX	N
M05146_2.00	GI23760	SELEX	N
M05146_2.00	GM13509	SELEX	N
M05146_2.00	GE25524	SELEX	N
M05146_2.00	GG21652	SELEX	N
M05146_2.00	GL13677	SELEX	N
M05146_2.00	GL21131	SELEX	N
M05146_2.00	GL19887	SELEX	N
M05146_2.00	GL22046	SELEX	N
M05146_2.00	GH19876	SELEX	N
M05146_2.00	GH14408	SELEX	N
M05146_2.00	GI16434	SELEX	N
M05146_2.00	eve	SELEX	N
M05146_2.00	GM25858	SELEX	N
M05146_2.00	GE24407	SELEX	N
M05146_2.00	Scr	SELEX	N
M05146_2.00	GF17798	SELEX	N
M05146_2.00	GH23539	SELEX	N
M05146_2.00	GM24141	SELEX	N
M05146_2.00	GM10527	SELEX	N
M05146_2.00	GL22053	SELEX	N
M05146_2.00	GI24810	SELEX	N
M05146_2.00	GK22678	SELEX	N
M05146_2.00	GK23788	SELEX	N
M05146_2.00	GM15291	SELEX	N
M05146_2.00	GF16103	SELEX	N
M05146_2.00	GJ23937	SELEX	N
M05146_2.00	GE12148	SELEX	N
M05146_2.00	GK10831	SELEX	N
M05146_2.00	GG14457	SELEX	N
M05146_2.00	GL24224	SELEX	N
M05146_2.00	GK24418	SELEX	N
M05146_2.00	GG23010	SELEX	N
M05146_2.00	GM21172	SELEX	N
M05146_2.00	GE25478	SELEX	N
M05146_2.00	GE25827	SELEX	N
M05146_2.00	GJ22545	SELEX	N
M05146_2.00	GL19888	SELEX	N
M05146_2.00	GE13762	SELEX	N
M05146_2.00	GM21295	SELEX	N
M05146_2.00	GH11220	SELEX	N
M05146_2.00	GA14690	SELEX	N
M05146_2.00	GH19875	SELEX	N
M05146_2.00	GE24883	SELEX	N
M05146_2.00	GE11517	SELEX	N
M05146_2.00	lab	SELEX	N
M05146_2.00	GK18982	SELEX	N
